name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A43	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A44	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A45	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A46	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A47	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A48	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A49	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A50	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C29	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C30	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C37	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C38	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C39	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C43	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C44	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C45	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C46	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C47	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C48	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C49	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C50	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C51	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C52	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C53	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C54	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C55	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C56	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C57	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C58	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C59	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C60	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C61	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C62	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
